1623.out: !CCSD(T)-F12b total energy          -101.791571185396
1624.out: !CCSD(T)-F12b total energy          -101.791559270804
1625.out: !CCSD(T)-F12b total energy          -101.791546253643
1626.out: !CCSD(T)-F12b total energy          -101.791561215328
1627.out: !CCSD(T)-F12b total energy          -101.791545678575
1628.out: !CCSD(T)-F12b total energy          -101.791544873410
1629.out: !CCSD(T)-F12b total energy          -101.791561048587
1630.out: !CCSD(T)-F12b total energy          -101.791545329061
1631.out: !CCSD(T)-F12b total energy          -101.791559028354
1632.out: !CCSD(T)-F12b total energy          -101.791503185393
1633.out: !CCSD(T)-F12b total energy          -101.791478637793
1634.out: !CCSD(T)-F12b total energy          -101.791506385481
1635.out: !CCSD(T)-F12b total energy          -101.791476798515
1636.out: !CCSD(T)-F12b total energy          -101.791472297623
1637.out: !CCSD(T)-F12b total energy          -101.791506210422
1638.out: !CCSD(T)-F12b total energy          -101.791473987039
1639.out: !CCSD(T)-F12b total energy          -101.791502947850
1640.out: !CCSD(T)-F12b total energy          -101.791568856232
1641.out: !CCSD(T)-F12b total energy          -101.791574669438
1642.out: !CCSD(T)-F12b total energy          -101.791571468455
1643.out: !CCSD(T)-F12b total energy          -101.791573431853
1644.out: !CCSD(T)-F12b total energy          -101.791573650297
1645.out: !CCSD(T)-F12b total energy          -101.791571531783
1646.out: !CCSD(T)-F12b total energy          -101.791574765468
1647.out: !CCSD(T)-F12b total energy          -101.791568857019
1648.out: !CCSD(T)-F12b total energy          -101.791554397646
1649.out: !CCSD(T)-F12b total energy          -101.791542072735
1650.out: !CCSD(T)-F12b total energy          -101.791560907600
1651.out: !CCSD(T)-F12b total energy          -101.791547202038
1652.out: !CCSD(T)-F12b total energy          -101.791558278076
1653.out: !CCSD(T)-F12b total energy          -101.791543413714
1654.out: !CCSD(T)-F12b total energy          -101.791560918561
1655.out: !CCSD(T)-F12b total energy          -101.791544713138
1656.out: !CCSD(T)-F12b total energy          -101.791543975102
1657.out: !CCSD(T)-F12b total energy          -101.791560845985
1658.out: !CCSD(T)-F12b total energy          -101.791542556823
1659.out: !CCSD(T)-F12b total energy          -101.791558040042
1660.out: !CCSD(T)-F12b total energy          -101.791546336643
1661.out: !CCSD(T)-F12b total energy          -101.791560711757
1662.out: !CCSD(T)-F12b total energy          -101.791541108775
1663.out: !CCSD(T)-F12b total energy          -101.791554135836
1664.out: !CCSD(T)-F12b total energy          -101.791561075907
1665.out: !CCSD(T)-F12b total energy          -101.791572746694
1666.out: !CCSD(T)-F12b total energy          -101.791565616567
1667.out: !CCSD(T)-F12b total energy          -101.791569587476
1668.out: !CCSD(T)-F12b total energy          -101.791569867984
1669.out: !CCSD(T)-F12b total energy          -101.791565675303
1670.out: !CCSD(T)-F12b total energy          -101.791572881395
1671.out: !CCSD(T)-F12b total energy          -101.791561108602
1672.out: !CCSD(T)-F12b total energy          -101.791569684954
1673.out: !CCSD(T)-F12b total energy          -101.791571745299
1674.out: !CCSD(T)-F12b total energy          -101.791571122620
1675.out: !CCSD(T)-F12b total energy          -101.791571687127
1676.out: !CCSD(T)-F12b total energy          -101.791571872688
1677.out: !CCSD(T)-F12b total energy          -101.791571241636
1678.out: !CCSD(T)-F12b total energy          -101.791571825766
1679.out: !CCSD(T)-F12b total energy          -101.791569733794
1680.out: !CCSD(T)-F12b total energy          -101.791559180991
1681.out: !CCSD(T)-F12b total energy          -101.791539005030
1682.out: !CCSD(T)-F12b total energy          -101.791554007348
1683.out: !CCSD(T)-F12b total energy          -101.791548195633
1684.out: !CCSD(T)-F12b total energy          -101.791561878507
1685.out: !CCSD(T)-F12b total energy          -101.791539179944
1686.out: !CCSD(T)-F12b total energy          -101.791555206055
1687.out: !CCSD(T)-F12b total energy          -101.791546877710
1688.out: !CCSD(T)-F12b total energy          -101.791546129725
1689.out: !CCSD(T)-F12b total energy          -101.791555194309
1690.out: !CCSD(T)-F12b total energy          -101.791538313062
1691.out: !CCSD(T)-F12b total energy          -101.791561645128
1692.out: !CCSD(T)-F12b total energy          -101.791547320763
1693.out: !CCSD(T)-F12b total energy          -101.791553906577
1694.out: !CCSD(T)-F12b total energy          -101.791538040306
1695.out: !CCSD(T)-F12b total energy          -101.791558899324
1696.out: !CCSD(T)-F12b total energy          -101.791564793363
1697.out: !CCSD(T)-F12b total energy          -101.791571338418
1698.out: !CCSD(T)-F12b total energy          -101.791567588518
1699.out: !CCSD(T)-F12b total energy          -101.791572671415
1700.out: !CCSD(T)-F12b total energy          -101.791568156722
1701.out: !CCSD(T)-F12b total energy          -101.791570852631
1702.out: !CCSD(T)-F12b total energy          -101.791569456694
1703.out: !CCSD(T)-F12b total energy          -101.791570689185
1704.out: !CCSD(T)-F12b total energy          -101.791570952662
1705.out: !CCSD(T)-F12b total energy          -101.791569576083
1706.out: !CCSD(T)-F12b total energy          -101.791571066406
1707.out: !CCSD(T)-F12b total energy          -101.791568207518
1708.out: !CCSD(T)-F12b total energy          -101.791572801385
1709.out: !CCSD(T)-F12b total energy          -101.791567635608
1710.out: !CCSD(T)-F12b total energy          -101.791571454920
1711.out: !CCSD(T)-F12b total energy          -101.791564805433
1712.out: !CCSD(T)-F12b total energy          -101.791560649102
1713.out: !CCSD(T)-F12b total energy          -101.791564791515
1714.out: !CCSD(T)-F12b total energy          -101.791562845470
1715.out: !CCSD(T)-F12b total energy          -101.791563996077
1716.out: !CCSD(T)-F12b total energy          -101.791564256421
1717.out: !CCSD(T)-F12b total energy          -101.791563015458
1718.out: !CCSD(T)-F12b total energy          -101.791564950460
1719.out: !CCSD(T)-F12b total energy          -101.791560787496
1720.out: !CCSD(T)-F12b total energy          -101.791574836517
1721.out: !CCSD(T)-F12b total energy          -101.791555628688
1722.out: !CCSD(T)-F12b total energy          -101.791575062597
1723.out: !CCSD(T)-F12b total energy          -101.791556775416
1724.out: !CCSD(T)-F12b total energy          -101.791556802288
1725.out: !CCSD(T)-F12b total energy          -101.791575013008
1726.out: !CCSD(T)-F12b total energy          -101.791555570580
1727.out: !CCSD(T)-F12b total energy          -101.791574683474
1728.out: !CCSD(T)-F12b total energy          -101.791543367176
1729.out: !CCSD(T)-F12b total energy          -101.791564487165
1730.out: !CCSD(T)-F12b total energy          -101.791558441821
1731.out: !CCSD(T)-F12b total energy          -101.791512150489
1732.out: !CCSD(T)-F12b total energy          -101.791544856430
1733.out: !CCSD(T)-F12b total energy          -101.791563447136
1734.out: !CCSD(T)-F12b total energy          -101.791560842068
1735.out: !CCSD(T)-F12b total energy          -101.791512040886
1736.out: !CCSD(T)-F12b total energy          -101.791509415304
1737.out: !CCSD(T)-F12b total energy          -101.791561106437
1738.out: !CCSD(T)-F12b total energy          -101.791563301606
1739.out: !CCSD(T)-F12b total energy          -101.791544848045
1740.out: !CCSD(T)-F12b total energy          -101.791509424778
1741.out: !CCSD(T)-F12b total energy          -101.791558630638
1742.out: !CCSD(T)-F12b total energy          -101.791564203890
1743.out: !CCSD(T)-F12b total energy          -101.791543283881
1744.out: !CCSD(T)-F12b total energy          -101.791570437225
1745.out: !CCSD(T)-F12b total energy          -101.791575999830
1746.out: !CCSD(T)-F12b total energy          -101.791550980428
1747.out: !CCSD(T)-F12b total energy          -101.791557044110
1748.out: !CCSD(T)-F12b total energy          -101.791572584665
1749.out: !CCSD(T)-F12b total energy          -101.791574306728
1750.out: !CCSD(T)-F12b total energy          -101.791554057891
1751.out: !CCSD(T)-F12b total energy          -101.791556262492
1752.out: !CCSD(T)-F12b total energy          -101.791556379938
1753.out: !CCSD(T)-F12b total energy          -101.791554010173
1754.out: !CCSD(T)-F12b total energy          -101.791574340992
1755.out: !CCSD(T)-F12b total energy          -101.791572473531
1756.out: !CCSD(T)-F12b total energy          -101.791557039655
1757.out: !CCSD(T)-F12b total energy          -101.791550889059
1758.out: !CCSD(T)-F12b total energy          -101.791575912062
1759.out: !CCSD(T)-F12b total energy          -101.791570245586
1760.out: !CCSD(T)-F12b total energy          -101.791570874930
1761.out: !CCSD(T)-F12b total energy          -101.791573469131
1762.out: !CCSD(T)-F12b total energy          -101.791552191522
1763.out: !CCSD(T)-F12b total energy          -101.791553735288
1764.out: !CCSD(T)-F12b total energy          -101.791571853247
1765.out: !CCSD(T)-F12b total energy          -101.791572950122
1766.out: !CCSD(T)-F12b total energy          -101.791554088988
1767.out: !CCSD(T)-F12b total energy          -101.791554138431
1768.out: !CCSD(T)-F12b total energy          -101.791554190615
1769.out: !CCSD(T)-F12b total energy          -101.791554134178
1770.out: !CCSD(T)-F12b total energy          -101.791572966384
1771.out: !CCSD(T)-F12b total energy          -101.791571778006
1772.out: !CCSD(T)-F12b total energy          -101.791553693587
1773.out: !CCSD(T)-F12b total energy          -101.791552174752
1774.out: !CCSD(T)-F12b total energy          -101.791573370051
1775.out: !CCSD(T)-F12b total energy          -101.791570722211
1776.out: !CCSD(T)-F12b total energy          -101.791559702667
1777.out: !CCSD(T)-F12b total energy          -101.791521874485
1778.out: !CCSD(T)-F12b total energy          -101.791559469148
1779.out: !CCSD(T)-F12b total energy          -101.791523482246
1780.out: !CCSD(T)-F12b total energy          -101.791522531037
1781.out: !CCSD(T)-F12b total energy          -101.791559541590
1782.out: !CCSD(T)-F12b total energy          -101.791520848975
1783.out: !CCSD(T)-F12b total energy          -101.791559663836
1784.out: !CCSD(T)-F12b total energy          -101.791499360555
1785.out: !CCSD(T)-F12b total energy          -101.791504090150
1786.out: !CCSD(T)-F12b total energy          -101.791500900324
1787.out: !CCSD(T)-F12b total energy          -101.791502696120
1788.out: !CCSD(T)-F12b total energy          -101.791484625368
1789.out: !CCSD(T)-F12b total energy          -101.791472861596
1790.out: !CCSD(T)-F12b total energy          -101.791491871650
1791.out: !CCSD(T)-F12b total energy          -101.791475068739
1792.out: !CCSD(T)-F12b total energy          -101.791470960925
1793.out: !CCSD(T)-F12b total energy          -101.791488368116
1794.out: !CCSD(T)-F12b total energy          -101.791475229736
1795.out: !CCSD(T)-F12b total energy          -101.791487685174
1796.out: !CCSD(T)-F12b total energy          -101.791493870289
1797.out: !CCSD(T)-F12b total energy          -101.791501615229
1798.out: !CCSD(T)-F12b total energy          -101.791502451617
1799.out: !CCSD(T)-F12b total energy          -101.791502497640
1800.out: !CCSD(T)-F12b total energy          -101.791499401824
1801.out: !CCSD(T)-F12b total energy          -101.791499184748
1802.out: !CCSD(T)-F12b total energy          -101.791504989317
1803.out: !CCSD(T)-F12b total energy          -101.791497193065
1804.out: !CCSD(T)-F12b total energy          -101.791495293240
1805.out: !CCSD(T)-F12b total energy          -101.791498094545
1806.out: !CCSD(T)-F12b total energy          -101.791501525762
1807.out: !CCSD(T)-F12b total energy          -101.791501335501
1808.out: !CCSD(T)-F12b total energy          -101.791498211901
1809.out: !CCSD(T)-F12b total energy          -101.791498304576
1810.out: !CCSD(T)-F12b total energy          -101.791501475532
1811.out: !CCSD(T)-F12b total energy          -101.791498646446
1812.out: !CCSD(T)-F12b total energy          -101.791501051004
1813.out: !CCSD(T)-F12b total energy          -101.791481375013
1814.out: !CCSD(T)-F12b total energy          -101.791504860468
1815.out: !CCSD(T)-F12b total energy          -101.791487025684
1816.out: !CCSD(T)-F12b total energy          -101.791483734356
1817.out: !CCSD(T)-F12b total energy          -101.791501486296
1818.out: !CCSD(T)-F12b total energy          -101.791484628501
1819.out: !CCSD(T)-F12b total energy          -101.791504184698
1820.out: !CCSD(T)-F12b total energy          -101.791373896736
1821.out: !CCSD(T)-F12b total energy          -101.791389387673
1822.out: !CCSD(T)-F12b total energy          -101.791376151084
1823.out: !CCSD(T)-F12b total energy          -101.791387241988
1824.out: !CCSD(T)-F12b total energy          -101.791528257260
1825.out: !CCSD(T)-F12b total energy          -101.791530791705
1826.out: !CCSD(T)-F12b total energy          -101.791524844494
1827.out: !CCSD(T)-F12b total energy          -101.791524844494
1828.out: !CCSD(T)-F12b total energy          -101.791527386439
1829.out: !CCSD(T)-F12b total energy          -101.791527386436
1830.out: !CCSD(T)-F12b total energy          -101.791527305891
1831.out: !CCSD(T)-F12b total energy          -101.791526364888
1832.out: !CCSD(T)-F12b total energy          -101.791526364893
1833.out: !CCSD(T)-F12b total energy          -101.791527305887
1834.out: !CCSD(T)-F12b total energy          -101.791529845719
1835.out: !CCSD(T)-F12b total energy          -101.791528926264
1836.out: !CCSD(T)-F12b total energy          -101.791528926253
1837.out: !CCSD(T)-F12b total energy          -101.791529845715
1838.out: !CCSD(T)-F12b total energy          -101.791525982548
1839.out: !CCSD(T)-F12b total energy          -101.791525982554
1840.out: !CCSD(T)-F12b total energy          -101.791528574102
1841.out: !CCSD(T)-F12b total energy          -101.791528574101
1842.out: !CCSD(T)-F12b total energy          -101.791522041138
1843.out: !CCSD(T)-F12b total energy          -101.791493837433
1844.out: !CCSD(T)-F12b total energy          -101.791494122019
1845.out: !CCSD(T)-F12b total energy          -101.791524350236
1846.out: !CCSD(T)-F12b total energy          -101.791474466732
1847.out: !CCSD(T)-F12b total energy          -101.791419509726
1848.out: !CCSD(T)-F12b total energy          -101.791413542835
1849.out: !CCSD(T)-F12b total energy          -101.791475601114
1850.out: !CCSD(T)-F12b total energy          -101.791522690765
1851.out: !CCSD(T)-F12b total energy          -101.791530579981
1852.out: !CCSD(T)-F12b total energy          -101.791533148342
1853.out: !CCSD(T)-F12b total energy          -101.791525233958
1854.out: !CCSD(T)-F12b total energy          -101.791516131101
1855.out: !CCSD(T)-F12b total energy          -101.791488607945
1856.out: !CCSD(T)-F12b total energy          -101.791524705440
1857.out: !CCSD(T)-F12b total energy          -101.791495825030
1858.out: !CCSD(T)-F12b total energy          -101.791496131690
1859.out: !CCSD(T)-F12b total energy          -101.791527047332
1860.out: !CCSD(T)-F12b total energy          -101.791488909400
1861.out: !CCSD(T)-F12b total energy          -101.791518453802
1862.out: !CCSD(T)-F12b total energy          -101.791513858420
1863.out: !CCSD(T)-F12b total energy          -101.791529681100
1864.out: !CCSD(T)-F12b total energy          -101.791532281822
1865.out: !CCSD(T)-F12b total energy          -101.791516497260
1866.out: !CCSD(T)-F12b total energy          -101.791524229573
1867.out: !CCSD(T)-F12b total energy          -101.791526934096
1868.out: !CCSD(T)-F12b total energy          -101.791529487330
1869.out: !CCSD(T)-F12b total energy          -101.791526843164
1870.out: !CCSD(T)-F12b total energy          -101.791521631275
1871.out: !CCSD(T)-F12b total energy          -101.791486243642
1872.out: !CCSD(T)-F12b total energy          -101.791517076611
1873.out: !CCSD(T)-F12b total energy          -101.791496103635
1874.out: !CCSD(T)-F12b total energy          -101.791496387222
1875.out: !CCSD(T)-F12b total energy          -101.791519528041
1876.out: !CCSD(T)-F12b total energy          -101.791486580741
1877.out: !CCSD(T)-F12b total energy          -101.791523942433
1878.out: !CCSD(T)-F12b total energy          -101.791518297667
1879.out: !CCSD(T)-F12b total energy          -101.791526913914
1880.out: !CCSD(T)-F12b total energy          -101.791521732206
1881.out: !CCSD(T)-F12b total energy          -101.791528895978
1882.out: !CCSD(T)-F12b total energy          -101.791531468528
1883.out: !CCSD(T)-F12b total energy          -101.791524301398
1884.out: !CCSD(T)-F12b total energy          -101.791529574428
1885.out: !CCSD(T)-F12b total energy          -101.791520914382
1886.out: !CCSD(T)-F12b total energy          -101.791514839958
1887.out: !CCSD(T)-F12b total energy          -101.791520270951
1888.out: !CCSD(T)-F12b total energy          -101.791522919547
1889.out: !CCSD(T)-F12b total energy          -101.791517651992
1890.out: !CCSD(T)-F12b total energy          -101.791538823306
1891.out: !CCSD(T)-F12b total energy          -101.791501541033
1892.out: !CCSD(T)-F12b total energy          -101.791503668224
1893.out: !CCSD(T)-F12b total energy          -101.791541195326
1894.out: !CCSD(T)-F12b total energy          -101.791515595661
1895.out: !CCSD(T)-F12b total energy          -101.791520844900
1896.out: !CCSD(T)-F12b total energy          -101.791511904872
1897.out: !CCSD(T)-F12b total energy          -101.791451099109
1898.out: !CCSD(T)-F12b total energy          -101.791448581479
1899.out: !CCSD(T)-F12b total energy          -101.791515020334
1900.out: !CCSD(T)-F12b total energy          -101.791522486371
1901.out: !CCSD(T)-F12b total energy          -101.791517403293
1902.out: !CCSD(T)-F12b total energy          -101.791533378718
1903.out: !CCSD(T)-F12b total energy          -101.791541022434
1904.out: !CCSD(T)-F12b total energy          -101.791495852666
1905.out: !CCSD(T)-F12b total energy          -101.791503987292
1906.out: !CCSD(T)-F12b total energy          -101.791506147610
1907.out: !CCSD(T)-F12b total energy          -101.791497986238
1908.out: !CCSD(T)-F12b total energy          -101.791543429319
1909.out: !CCSD(T)-F12b total energy          -101.791535761704
1910.out: !CCSD(T)-F12b total energy          -101.791534539725
1911.out: !CCSD(T)-F12b total energy          -101.791537756806
1912.out: !CCSD(T)-F12b total energy          -101.791497760641
1913.out: !CCSD(T)-F12b total energy          -101.791499969879
1914.out: !CCSD(T)-F12b total energy          -101.791502067302
1915.out: !CCSD(T)-F12b total energy          -101.791500017250
1916.out: !CCSD(T)-F12b total energy          -101.791540178881
1917.out: !CCSD(T)-F12b total energy          -101.791536957902
1918.out: !CCSD(T)-F12b total energy          -101.791532944199
1919.out: !CCSD(T)-F12b total energy          -101.791458966092
1920.out: !CCSD(T)-F12b total energy          -101.791459528384
1921.out: !CCSD(T)-F12b total energy          -101.791535172287
1922.out: !CCSD(T)-F12b total energy          -101.791503530673
1923.out: !CCSD(T)-F12b total energy          -101.791505006577
1924.out: !CCSD(T)-F12b total energy          -101.791507525363
1925.out: !CCSD(T)-F12b total energy          -101.791506065956
1926.out: !CCSD(T)-F12b total energy          -101.791496680954
1927.out: !CCSD(T)-F12b total energy          -101.791469745902
1928.out: !CCSD(T)-F12b total energy          -101.791499426273
1929.out: !CCSD(T)-F12b total energy          -101.791469949503
1930.out: !CCSD(T)-F12b total energy          -101.791470243772
1931.out: !CCSD(T)-F12b total energy          -101.791501697243
1932.out: !CCSD(T)-F12b total energy          -101.791470010098
1933.out: !CCSD(T)-F12b total energy          -101.791499009267
1934.out: !CCSD(T)-F12b total energy          -101.791496992352
1935.out: !CCSD(T)-F12b total energy          -101.791506824008
1936.out: !CCSD(T)-F12b total energy          -101.791500409431
1937.out: !CCSD(T)-F12b total energy          -101.791506361110
1938.out: !CCSD(T)-F12b total energy          -101.791508940329
1939.out: !CCSD(T)-F12b total energy          -101.791502908258
1940.out: !CCSD(T)-F12b total energy          -101.791509362048
1941.out: !CCSD(T)-F12b total energy          -101.791499569763
1942.out: !CCSD(T)-F12b total energy          -101.791499123965
1943.out: !CCSD(T)-F12b total energy          -101.791502582936
1944.out: !CCSD(T)-F12b total energy          -101.791501360280
1945.out: !CCSD(T)-F12b total energy          -101.791503305674
1946.out: !CCSD(T)-F12b total energy          -101.791505859442
1947.out: !CCSD(T)-F12b total energy          -101.791503934958
1948.out: !CCSD(T)-F12b total energy          -101.791505125345
1949.out: !CCSD(T)-F12b total energy          -101.791501757111
1950.out: !CCSD(T)-F12b total energy          -101.791514330437
1951.out: !CCSD(T)-F12b total energy          -101.791476580507
1952.out: !CCSD(T)-F12b total energy          -101.791515341570
1953.out: !CCSD(T)-F12b total energy          -101.791478521645
1954.out: !CCSD(T)-F12b total energy          -101.791480626306
1955.out: !CCSD(T)-F12b total energy          -101.791517704336
1956.out: !CCSD(T)-F12b total energy          -101.791478720625
1957.out: !CCSD(T)-F12b total energy          -101.791516691689
1958.out: !CCSD(T)-F12b total energy          -101.791429122204
1959.out: !CCSD(T)-F12b total energy          -101.791435431142
1960.out: !CCSD(T)-F12b total energy          -101.791434562061
1961.out: !CCSD(T)-F12b total energy          -101.791435000904
1962.out: !CCSD(T)-F12b total energy          -101.791410904806
1963.out: !CCSD(T)-F12b total energy          -101.791420605805
1964.out: !CCSD(T)-F12b total energy          -101.791411723294
1965.out: !CCSD(T)-F12b total energy          -101.791370039968
1966.out: !CCSD(T)-F12b total energy          -101.791375738781
1967.out: !CCSD(T)-F12b total energy          -101.791421712930
1968.out: !CCSD(T)-F12b total energy          -101.791403313836
1969.out: !CCSD(T)-F12b total energy          -101.791415241544
1970.out: !CCSD(T)-F12b total energy          -101.791424899895
1971.out: !CCSD(T)-F12b total energy          -101.791413121484
1972.out: !CCSD(T)-F12b total energy          -101.791406152074
1973.out: !CCSD(T)-F12b total energy          -101.791410282007
1974.out: !CCSD(T)-F12b total energy          -101.791419938866
1975.out: !CCSD(T)-F12b total energy          -101.791416044134
1976.out: !CCSD(T)-F12b total energy          -101.791430753676
1977.out: !CCSD(T)-F12b total energy          -101.791375051452
1978.out: !CCSD(T)-F12b total energy          -101.791383931997
1979.out: !CCSD(T)-F12b total energy          -101.791440420953
1980.out: !CCSD(T)-F12b total energy          -101.791385766177
1981.out: !CCSD(T)-F12b total energy          -101.791388070144
1982.out: !CCSD(T)-F12b total energy          -101.791397659108
1983.out: !CCSD(T)-F12b total energy          -101.791395556995
1984.out: !CCSD(T)-F12b total energy          -101.791244403110
1985.out: !CCSD(T)-F12b total energy          -101.791268354542
1986.out: !CCSD(T)-F12b total energy          -101.791609524887
1987.out: !CCSD(T)-F12b total energy          -101.791609503607
1988.out: !CCSD(T)-F12b total energy          -101.791606110415
1989.out: !CCSD(T)-F12b total energy          -101.791606110416
1990.out: !CCSD(T)-F12b total energy          -101.791606099727
1991.out: !CCSD(T)-F12b total energy          -101.791606099731
1992.out: !CCSD(T)-F12b total energy          -101.791608574512
1993.out: !CCSD(T)-F12b total energy          -101.791607643456
1994.out: !CCSD(T)-F12b total energy          -101.791607643462
1995.out: !CCSD(T)-F12b total energy          -101.791608574514
1996.out: !CCSD(T)-F12b total energy          -101.791608556628
1997.out: !CCSD(T)-F12b total energy          -101.791607627080
1998.out: !CCSD(T)-F12b total energy          -101.791607627076
1999.out: !CCSD(T)-F12b total energy          -101.791608556628
2000.out: !CCSD(T)-F12b total energy          -101.791607275753
2001.out: !CCSD(T)-F12b total energy          -101.791607275759
2002.out: !CCSD(T)-F12b total energy          -101.791607260476
2003.out: !CCSD(T)-F12b total energy          -101.791607260475
2004.out: !CCSD(T)-F12b total energy          -101.791587356430
2005.out: !CCSD(T)-F12b total energy          -101.791589812004
2006.out: !CCSD(T)-F12b total energy          -101.791589723255
2007.out: !CCSD(T)-F12b total energy          -101.791587465651
2008.out: !CCSD(T)-F12b total energy          -101.791583933133
2009.out: !CCSD(T)-F12b total energy          -101.791583933133
2010.out: !CCSD(T)-F12b total energy          -101.791586406631
2011.out: !CCSD(T)-F12b total energy          -101.791586406629
2012.out: !CCSD(T)-F12b total energy          -101.791586310655
2013.out: !CCSD(T)-F12b total energy          -101.791586310652
2014.out: !CCSD(T)-F12b total energy          -101.791584070769
2015.out: !CCSD(T)-F12b total energy          -101.791584070771
2016.out: !CCSD(T)-F12b total energy          -101.791586402409
2017.out: !CCSD(T)-F12b total energy          -101.791585474254
2018.out: !CCSD(T)-F12b total energy          -101.791585474255
2019.out: !CCSD(T)-F12b total energy          -101.791586402416
2020.out: !CCSD(T)-F12b total energy          -101.791588865290
2021.out: !CCSD(T)-F12b total energy          -101.791587931447
2022.out: !CCSD(T)-F12b total energy          -101.791587931443
2023.out: !CCSD(T)-F12b total energy          -101.791588865296
2024.out: !CCSD(T)-F12b total energy          -101.791588772661
2025.out: !CCSD(T)-F12b total energy          -101.791587846004
2026.out: !CCSD(T)-F12b total energy          -101.791587846004
2027.out: !CCSD(T)-F12b total energy          -101.791588772661
2028.out: !CCSD(T)-F12b total energy          -101.791586522307
2029.out: !CCSD(T)-F12b total energy          -101.791585589958
2030.out: !CCSD(T)-F12b total energy          -101.791585589958
2031.out: !CCSD(T)-F12b total energy          -101.791586522307
2032.out: !CCSD(T)-F12b total energy          -101.791585107338
2033.out: !CCSD(T)-F12b total energy          -101.791585107345
2034.out: !CCSD(T)-F12b total energy          -101.791587562851
2035.out: !CCSD(T)-F12b total energy          -101.791587562853
2036.out: !CCSD(T)-F12b total energy          -101.791587480189
2037.out: !CCSD(T)-F12b total energy          -101.791587480191
2038.out: !CCSD(T)-F12b total energy          -101.791585222474
2039.out: !CCSD(T)-F12b total energy          -101.791585222462
2040.out: !CCSD(T)-F12b total energy          -101.791522546742
2041.out: !CCSD(T)-F12b total energy          -101.791528983124
2042.out: !CCSD(T)-F12b total energy          -101.791527366009
2043.out: !CCSD(T)-F12b total energy          -101.791524373441
2044.out: !CCSD(T)-F12b total energy          -101.791414342364
2045.out: !CCSD(T)-F12b total energy          -101.791427808081
2046.out: !CCSD(T)-F12b total energy          -101.791421679757
2047.out: !CCSD(T)-F12b total energy          -101.791420995557
2048.out: !CCSD(T)-F12b total energy          -101.791607872929
2049.out: !CCSD(T)-F12b total energy          -101.791607952481
2050.out: !CCSD(T)-F12b total energy          -101.791608015401
2051.out: !CCSD(T)-F12b total energy          -101.791607770960
2052.out: !CCSD(T)-F12b total energy          -101.791604456074
2053.out: !CCSD(T)-F12b total energy          -101.791604456075
2054.out: !CCSD(T)-F12b total energy          -101.791604540416
2055.out: !CCSD(T)-F12b total energy          -101.791604540405
2056.out: !CCSD(T)-F12b total energy          -101.791604609142
2057.out: !CCSD(T)-F12b total energy          -101.791604609141
2058.out: !CCSD(T)-F12b total energy          -101.791604369480
2059.out: !CCSD(T)-F12b total energy          -101.791604369478
2060.out: !CCSD(T)-F12b total energy          -101.791606922634
2061.out: !CCSD(T)-F12b total energy          -101.791605987772
2062.out: !CCSD(T)-F12b total energy          -101.791605987777
2063.out: !CCSD(T)-F12b total energy          -101.791606922634
2064.out: !CCSD(T)-F12b total energy          -101.791607002029
2065.out: !CCSD(T)-F12b total energy          -101.791606074835
2066.out: !CCSD(T)-F12b total energy          -101.791606074835
2067.out: !CCSD(T)-F12b total energy          -101.791607002035
2068.out: !CCSD(T)-F12b total energy          -101.791607068508
2069.out: !CCSD(T)-F12b total energy          -101.791606135140
2070.out: !CCSD(T)-F12b total energy          -101.791606135134
2071.out: !CCSD(T)-F12b total energy          -101.791607068508
2072.out: !CCSD(T)-F12b total energy          -101.791606823897
2073.out: !CCSD(T)-F12b total energy          -101.791605898208
2074.out: !CCSD(T)-F12b total energy          -101.791605898208
2075.out: !CCSD(T)-F12b total energy          -101.791606823904
2076.out: !CCSD(T)-F12b total energy          -101.791605618910
2077.out: !CCSD(T)-F12b total energy          -101.791605618903
2078.out: !CCSD(T)-F12b total energy          -101.791605708356
2079.out: !CCSD(T)-F12b total energy          -101.791605708365
2080.out: !CCSD(T)-F12b total energy          -101.791605767370
2081.out: !CCSD(T)-F12b total energy          -101.791605767372
2082.out: !CCSD(T)-F12b total energy          -101.791605532830
2083.out: !CCSD(T)-F12b total energy          -101.791605532829
2084.out: !CCSD(T)-F12b total energy          -101.791585359360
2085.out: !CCSD(T)-F12b total energy          -101.791588498624
2086.out: !CCSD(T)-F12b total energy          -101.791586127229
2087.out: !CCSD(T)-F12b total energy          -101.791587902853
2088.out: !CCSD(T)-F12b total energy          -101.791587889541
2089.out: !CCSD(T)-F12b total energy          -101.791586316415
2090.out: !CCSD(T)-F12b total energy          -101.791588334208
2091.out: !CCSD(T)-F12b total energy          -101.791585395846
2092.out: !CCSD(T)-F12b total energy          -101.791520198130
2093.out: !CCSD(T)-F12b total energy          -101.791528001694
2094.out: !CCSD(T)-F12b total energy          -101.791521667088
2095.out: !CCSD(T)-F12b total energy          -101.791526743776
2096.out: !CCSD(T)-F12b total energy          -101.791525180374
2097.out: !CCSD(T)-F12b total energy          -101.791523556555
2098.out: !CCSD(T)-F12b total energy          -101.791526326912
2099.out: !CCSD(T)-F12b total energy          -101.791521973017
2100.out: !CCSD(T)-F12b total energy          -101.791602974555
2101.out: !CCSD(T)-F12b total energy          -101.791603177888
2102.out: !CCSD(T)-F12b total energy          -101.791603284257
2103.out: !CCSD(T)-F12b total energy          -101.791602839639
2104.out: !CCSD(T)-F12b total energy          -101.791580113987
